date,store_id,item_id,category,price,promo_flag,event_name,target_sales
2023-01-07,store_3,item_06,Produce,7.1,0,None,19.03
2023-01-08,store_3,item_06,Produce,7.23,0,None,23.32
2023-01-09,store_3,item_06,Produce,7.46,0,None,19.31
2023-01-10,store_3,item_06,Produce,7.29,0,None,14.43
2023-01-11,store_3,item_06,Produce,7.08,0,None,17.61
2023-01-12,store_3,item_06,Produce,6.99,0,None,18.34
2023-01-13,store_3,item_06,Produce,7.43,0,None,18.52
2023-01-14,store_3,item_06,Produce,7.36,0,None,15.74
2023-01-15,store_3,item_06,Produce,7.54,0,Holiday,21.91
2023-01-16,store_3,item_06,Produce,7.22,0,None,19.07
2023-01-17,store_3,item_06,Produce,7.33,0,None,14.45
2023-01-18,store_3,item_06,Produce,7.01,0,None,18.6
2023-01-19,store_3,item_06,Produce,7.36,0,None,14.93
2023-01-20,store_3,item_06,Produce,7.34,0,None,14.04
2023-01-21,store_3,item_06,Produce,7.39,0,None,18.5
2023-01-22,store_3,item_06,Produce,7.27,0,None,20.62
2023-01-23,store_3,item_06,Produce,7.51,0,None,18.24
2023-01-24,store_3,item_06,Produce,7.12,0,None,18.99
2023-01-25,store_3,item_06,Produce,7.72,0,None,19.31
2023-01-26,store_3,item_06,Produce,7.24,0,None,16.11
2023-01-27,store_3,item_06,Produce,7.11,0,None,19.93
2023-01-28,store_3,item_06,Produce,7.06,0,Holiday,27.52
2023-01-29,store_3,item_06,Produce,7.57,0,None,21.27
2023-01-30,store_3,item_06,Produce,7.01,0,None,23.81
2023-01-31,store_3,item_06,Produce,7.64,0,None,19.16
2023-02-01,store_3,item_06,Produce,7.53,0,None,17.49
2023-02-02,store_3,item_06,Produce,6.96,1,Promo,24.39
2023-02-03,store_3,item_06,Produce,6.5,1,Promo,32.39
2023-02-04,store_3,item_06,Produce,6.49,1,Promo,31.36
2023-02-05,store_3,item_06,Produce,7.31,0,None,22.95
2023-02-06,store_3,item_06,Produce,7.23,0,None,18.57
2023-02-07,store_3,item_06,Produce,7.28,0,None,19.91
2023-02-08,store_3,item_06,Produce,7.25,0,None,18.69
2023-02-09,store_3,item_06,Produce,6.96,0,None,24.07
2023-02-10,store_3,item_06,Produce,7.37,0,None,19.34
2023-02-11,store_3,item_06,Produce,7.11,0,None,19.97
2023-02-12,store_3,item_06,Produce,7.44,0,None,21.64
2023-02-13,store_3,item_06,Produce,7.39,0,None,15.75
2023-02-14,store_3,item_06,Produce,7.59,0,None,20.98
2023-02-15,store_3,item_06,Produce,7.23,0,None,20.41
2023-02-16,store_3,item_06,Produce,7.41,0,None,15.93
2023-02-17,store_3,item_06,Produce,7.62,0,None,20.12
2023-02-18,store_3,item_06,Produce,7.1,0,None,20.26
2023-02-19,store_3,item_06,Produce,7.47,0,None,22.97
2023-02-20,store_3,item_06,Produce,7.36,0,None,19.5
2023-02-21,store_3,item_06,Produce,7.03,0,None,21.1
2023-02-22,store_3,item_06,Produce,7.21,0,None,19.68
2023-02-23,store_3,item_06,Produce,7.77,0,None,21.21
2023-02-24,store_3,item_06,Produce,7.45,0,None,26.08
2023-02-25,store_3,item_06,Produce,7.33,0,None,23.33
2023-02-26,store_3,item_06,Produce,7.1,0,None,22.35
2023-02-27,store_3,item_06,Produce,6.8,0,None,22.4
2023-02-28,store_3,item_06,Produce,6.97,0,None,22.52
2023-03-01,store_3,item_06,Produce,7.24,0,None,20.4
2023-03-02,store_3,item_06,Produce,7.24,0,None,23.48
2023-03-03,store_3,item_06,Produce,7.52,0,None,19.81
2023-03-04,store_3,item_06,Produce,7.05,0,None,26.12
2023-03-05,store_3,item_06,Produce,7.04,0,None,20.26
2023-03-06,store_3,item_06,Produce,7.36,0,None,23.15
2023-03-07,store_3,item_06,Produce,7.16,0,None,21.5
2023-03-08,store_3,item_06,Produce,7.16,0,None,22.31
2023-03-09,store_3,item_06,Produce,7.49,0,None,19.6
2023-03-10,store_3,item_06,Produce,7.02,0,None,17.36
2023-03-11,store_3,item_06,Produce,7.0,1,Promo,30.24
2023-03-12,store_3,item_06,Produce,6.88,1,Promo,35.16
2023-03-13,store_3,item_06,Produce,6.69,1,Promo,28.53
2023-03-14,store_3,item_06,Produce,7.47,0,None,18.58
2023-03-15,store_3,item_06,Produce,7.05,0,None,20.53
2023-03-16,store_3,item_06,Produce,7.53,0,None,24.41
2023-03-17,store_3,item_06,Produce,7.23,0,None,19.26
2023-03-18,store_3,item_06,Produce,7.48,0,None,20.14
2023-03-19,store_3,item_06,Produce,7.3,0,None,24.36
2023-03-20,store_3,item_06,Produce,7.53,0,None,24.08
2023-03-21,store_3,item_06,Produce,7.04,0,None,21.8
2023-03-22,store_3,item_06,Produce,7.12,0,None,20.64
2023-03-23,store_3,item_06,Produce,7.39,0,None,20.26
2023-03-24,store_3,item_06,Produce,7.29,0,None,23.52
2023-03-25,store_3,item_06,Produce,7.58,0,None,25.08
2023-03-26,store_3,item_06,Produce,7.28,0,None,22.23
2023-03-27,store_3,item_06,Produce,7.6,0,None,22.16
2023-03-28,store_3,item_06,Produce,7.28,0,None,21.62
2023-03-29,store_3,item_06,Produce,7.33,0,None,23.25
2023-03-30,store_3,item_06,Produce,7.45,0,None,25.15
2023-03-31,store_3,item_06,Produce,7.3,0,None,25.72
2023-04-01,store_3,item_06,Produce,7.48,0,None,24.73
2023-04-02,store_3,item_06,Produce,6.88,0,None,26.03
2023-04-03,store_3,item_06,Produce,7.59,0,None,19.4
2023-04-04,store_3,item_06,Produce,7.27,0,None,22.11
2023-04-05,store_3,item_06,Produce,7.46,0,None,20.58
2023-04-06,store_3,item_06,Produce,7.06,0,None,23.43
2023-04-07,store_3,item_06,Produce,7.09,0,None,17.66
2023-04-08,store_3,item_06,Produce,7.65,0,None,27.14
2023-04-09,store_3,item_06,Produce,7.66,0,None,27.04
2023-04-10,store_3,item_06,Produce,7.4,0,None,22.65
2023-04-11,store_3,item_06,Produce,7.21,0,None,23.27
2023-04-12,store_3,item_06,Produce,7.13,0,None,19.61
2023-04-13,store_3,item_06,Produce,7.18,0,None,25.24
2023-04-14,store_3,item_06,Produce,6.98,0,None,19.51
2023-04-15,store_3,item_06,Produce,7.38,0,None,24.6
2023-04-16,store_3,item_06,Produce,7.36,0,None,28.04
2023-04-17,store_3,item_06,Produce,6.9,1,Promo,29.02
2023-04-18,store_3,item_06,Produce,7.08,1,Promo,32.04
2023-04-19,store_3,item_06,Produce,6.81,1,Promo,30.73
2023-04-20,store_3,item_06,Produce,7.33,0,None,21.38
2023-04-21,store_3,item_06,Produce,6.89,0,None,24.54
2023-04-22,store_3,item_06,Produce,7.4,0,None,20.24
2023-04-23,store_3,item_06,Produce,7.36,0,None,30.07
2023-04-24,store_3,item_06,Produce,7.0,0,None,22.48
2023-04-25,store_3,item_06,Produce,7.21,0,None,26.39
2023-04-26,store_3,item_06,Produce,7.5,0,None,19.93
2023-04-27,store_3,item_06,Produce,7.33,0,None,27.81
2023-04-28,store_3,item_06,Produce,7.11,0,None,22.56
2023-04-29,store_3,item_06,Produce,7.36,0,None,24.52
2023-04-30,store_3,item_06,Produce,7.64,0,None,24.44
2023-05-01,store_3,item_06,Produce,6.94,0,Holiday,28.0
2023-05-02,store_3,item_06,Produce,7.39,0,None,20.36
2023-05-03,store_3,item_06,Produce,7.32,0,None,23.74
2023-05-04,store_3,item_06,Produce,6.98,0,None,21.49
2023-05-05,store_3,item_06,Produce,7.33,0,None,24.08
2023-05-06,store_3,item_06,Produce,7.13,0,None,26.8
2023-05-07,store_3,item_06,Produce,7.19,0,None,28.11
2023-05-08,store_3,item_06,Produce,7.36,0,None,21.47
2023-05-09,store_3,item_06,Produce,7.36,0,None,21.4
2023-05-10,store_3,item_06,Produce,7.35,0,None,23.53
2023-05-11,store_3,item_06,Produce,7.77,0,None,21.03
2023-05-12,store_3,item_06,Produce,7.22,0,None,21.03
2023-05-13,store_3,item_06,Produce,7.02,0,None,25.56
2023-05-14,store_3,item_06,Produce,7.4,0,None,27.84
2023-05-15,store_3,item_06,Produce,7.32,0,Holiday,28.03
2023-05-16,store_3,item_06,Produce,7.14,0,None,20.49
2023-05-17,store_3,item_06,Produce,7.13,0,None,19.59
2023-05-18,store_3,item_06,Produce,7.55,0,None,26.55
2023-05-19,store_3,item_06,Produce,6.82,0,None,23.79
2023-05-20,store_3,item_06,Produce,7.31,0,None,26.69
2023-05-21,store_3,item_06,Produce,7.12,0,None,28.93
2023-05-22,store_3,item_06,Produce,7.34,0,None,24.87
2023-05-23,store_3,item_06,Produce,7.09,0,None,19.4
2023-05-24,store_3,item_06,Produce,6.9,1,Promo,28.7
2023-05-25,store_3,item_06,Produce,7.03,1,Promo,25.64
2023-05-26,store_3,item_06,Produce,6.7,1,Promo,29.86
2023-05-27,store_3,item_06,Produce,7.18,0,None,26.95
2023-05-28,store_3,item_06,Produce,7.34,0,Holiday,34.89
2023-05-29,store_3,item_06,Produce,7.42,0,None,21.8
2023-05-30,store_3,item_06,Produce,7.71,0,None,25.13
2023-05-31,store_3,item_06,Produce,7.18,0,None,22.17
2023-06-01,store_3,item_06,Produce,7.18,0,None,23.36
2023-06-02,store_3,item_06,Produce,7.04,0,None,20.76
2023-06-03,store_3,item_06,Produce,6.77,0,None,25.86
2023-06-04,store_3,item_06,Produce,7.48,0,None,25.32
2023-06-05,store_3,item_06,Produce,7.23,0,None,23.0
2023-06-06,store_3,item_06,Produce,7.03,0,None,22.64
2023-06-07,store_3,item_06,Produce,7.45,0,None,22.74
2023-06-08,store_3,item_06,Produce,7.47,0,None,24.99
2023-06-09,store_3,item_06,Produce,7.4,0,None,20.31
2023-06-10,store_3,item_06,Produce,7.17,0,None,30.64
2023-06-11,store_3,item_06,Produce,7.32,0,None,26.19
2023-06-12,store_3,item_06,Produce,7.06,0,None,22.16
2023-06-13,store_3,item_06,Produce,7.41,0,None,21.94
2023-06-14,store_3,item_06,Produce,7.14,0,None,21.54
2023-06-15,store_3,item_06,Produce,7.51,0,None,23.31
2023-06-16,store_3,item_06,Produce,7.37,0,None,22.92
2023-06-17,store_3,item_06,Produce,6.99,0,None,26.7
2023-06-18,store_3,item_06,Produce,7.48,0,None,24.63
2023-06-19,store_3,item_06,Produce,7.47,0,None,22.95
2023-06-20,store_3,item_06,Produce,7.43,0,None,21.77
2023-06-21,store_3,item_06,Produce,7.45,0,None,18.08
2023-06-22,store_3,item_06,Produce,7.26,0,None,23.52
2023-06-23,store_3,item_06,Produce,7.32,0,None,24.32
2023-06-24,store_3,item_06,Produce,7.22,0,None,24.1
2023-06-25,store_3,item_06,Produce,6.89,0,None,25.2
2023-06-26,store_3,item_06,Produce,7.36,0,None,23.34
2023-06-27,store_3,item_06,Produce,6.94,0,None,24.84
2023-06-28,store_3,item_06,Produce,7.04,0,None,21.56
2023-06-29,store_3,item_06,Produce,7.12,0,None,22.7
2023-06-30,store_3,item_06,Produce,6.82,1,Promo,31.39
2023-07-01,store_3,item_06,Produce,7.21,1,Promo,34.83
2023-07-02,store_3,item_06,Produce,6.67,1,Promo,35.98
2023-07-03,store_3,item_06,Produce,7.68,0,None,22.4
2023-07-04,store_3,item_06,Produce,7.46,0,None,17.23
2023-07-05,store_3,item_06,Produce,7.34,0,None,20.53
2023-07-06,store_3,item_06,Produce,7.1,0,None,21.36
2023-07-07,store_3,item_06,Produce,7.27,0,None,19.65
2023-07-08,store_3,item_06,Produce,7.29,0,None,24.18
2023-07-09,store_3,item_06,Produce,7.4,0,None,24.92
2023-07-10,store_3,item_06,Produce,7.33,0,None,23.29
2023-07-11,store_3,item_06,Produce,7.37,0,None,20.82
2023-07-12,store_3,item_06,Produce,6.79,0,None,22.74
2023-07-13,store_3,item_06,Produce,7.05,0,None,20.93
2023-07-14,store_3,item_06,Produce,7.33,0,None,23.94
2023-07-15,store_3,item_06,Produce,7.66,0,None,21.46
2023-07-16,store_3,item_06,Produce,6.96,0,None,25.39
2023-07-17,store_3,item_06,Produce,7.3,0,None,17.73
2023-07-18,store_3,item_06,Produce,7.25,0,None,22.07
2023-07-19,store_3,item_06,Produce,6.98,0,None,18.52
2023-07-20,store_3,item_06,Produce,7.11,0,None,20.19
2023-07-21,store_3,item_06,Produce,7.4,0,None,19.5
2023-07-22,store_3,item_06,Produce,7.26,0,None,29.19
2023-07-23,store_3,item_06,Produce,7.04,0,None,22.48
2023-07-24,store_3,item_06,Produce,7.4,0,None,22.5
2023-07-25,store_3,item_06,Produce,7.34,0,None,24.48
2023-07-26,store_3,item_06,Produce,7.32,0,None,15.37
2023-07-27,store_3,item_06,Produce,7.27,0,None,18.74
2023-07-28,store_3,item_06,Produce,7.55,0,None,22.03
2023-07-29,store_3,item_06,Produce,6.9,0,None,27.09
2023-07-30,store_3,item_06,Produce,7.46,0,None,22.23
2023-07-31,store_3,item_06,Produce,7.23,0,None,23.27
2023-08-01,store_3,item_06,Produce,6.82,0,None,21.43
2023-08-02,store_3,item_06,Produce,7.49,0,None,19.3
2023-08-03,store_3,item_06,Produce,7.39,0,None,19.82
2023-08-04,store_3,item_06,Produce,7.08,0,None,17.94
2023-08-05,store_3,item_06,Produce,7.41,0,None,21.15
2023-08-06,store_3,item_06,Produce,6.46,1,Promo,32.54
2023-08-07,store_3,item_06,Produce,6.69,1,Promo,24.33
2023-08-08,store_3,item_06,Produce,6.82,1,Promo,28.76
2023-08-09,store_3,item_06,Produce,7.25,0,None,16.82
2023-08-10,store_3,item_06,Produce,7.36,0,None,21.69
2023-08-11,store_3,item_06,Produce,7.74,0,None,22.17
2023-08-12,store_3,item_06,Produce,7.03,0,None,24.76
2023-08-13,store_3,item_06,Produce,7.31,0,None,19.5
2023-08-14,store_3,item_06,Produce,7.31,0,None,23.62
2023-08-15,store_3,item_06,Produce,7.51,0,None,16.3
2023-08-16,store_3,item_06,Produce,7.25,0,None,20.15
2023-08-17,store_3,item_06,Produce,6.87,0,None,15.27
2023-08-18,store_3,item_06,Produce,7.28,0,None,19.22
2023-08-19,store_3,item_06,Produce,6.85,0,None,23.38
2023-08-20,store_3,item_06,Produce,7.49,0,None,21.02
2023-08-21,store_3,item_06,Produce,7.26,0,None,20.03
2023-08-22,store_3,item_06,Produce,7.35,0,None,14.5
2023-08-23,store_3,item_06,Produce,7.05,0,None,17.83
2023-08-24,store_3,item_06,Produce,7.06,0,None,22.23
2023-08-25,store_3,item_06,Produce,7.39,0,None,15.62
2023-08-26,store_3,item_06,Produce,7.2,0,None,24.22
2023-08-27,store_3,item_06,Produce,7.11,0,None,23.6
2023-08-28,store_3,item_06,Produce,7.55,0,None,20.86
2023-08-29,store_3,item_06,Produce,7.29,0,None,21.17
2023-08-30,store_3,item_06,Produce,7.14,0,None,24.24
2023-08-31,store_3,item_06,Produce,7.3,0,None,20.79
2023-09-01,store_3,item_06,Produce,7.17,0,None,19.32
2023-09-02,store_3,item_06,Produce,7.37,0,None,18.6
2023-09-03,store_3,item_06,Produce,7.04,0,None,20.69
2023-09-04,store_3,item_06,Produce,7.49,0,None,13.22
2023-09-05,store_3,item_06,Produce,7.17,0,None,21.05
2023-09-06,store_3,item_06,Produce,6.98,0,None,21.06
2023-09-07,store_3,item_06,Produce,7.0,0,None,15.77
2023-09-08,store_3,item_06,Produce,7.22,0,None,22.18
2023-09-09,store_3,item_06,Produce,7.11,0,None,16.55
2023-09-10,store_3,item_06,Produce,6.94,0,None,23.08
2023-09-11,store_3,item_06,Produce,6.95,0,None,20.66
2023-09-12,store_3,item_06,Produce,6.82,1,Promo,24.08
2023-09-13,store_3,item_06,Produce,6.87,1,Promo,22.09
2023-09-14,store_3,item_06,Produce,6.83,1,Promo,21.13
2023-09-15,store_3,item_06,Produce,7.55,0,None,14.52
2023-09-16,store_3,item_06,Produce,7.35,0,None,17.51
2023-09-17,store_3,item_06,Produce,7.13,0,None,19.3
2023-09-18,store_3,item_06,Produce,7.91,0,None,16.44
2023-09-19,store_3,item_06,Produce,7.07,0,None,16.21
2023-09-20,store_3,item_06,Produce,6.92,0,None,16.99
2023-09-21,store_3,item_06,Produce,7.66,0,None,17.39
2023-09-22,store_3,item_06,Produce,7.45,0,None,14.57
2023-09-23,store_3,item_06,Produce,7.21,0,None,20.27
2023-09-24,store_3,item_06,Produce,7.09,0,None,20.82
2023-09-25,store_3,item_06,Produce,7.39,0,None,17.98
2023-09-26,store_3,item_06,Produce,7.22,0,None,19.42
2023-09-27,store_3,item_06,Produce,7.19,0,None,15.95
2023-09-28,store_3,item_06,Produce,7.57,0,None,13.72
2023-09-29,store_3,item_06,Produce,6.88,0,None,14.93
2023-09-30,store_3,item_06,Produce,7.34,0,None,22.35
2023-10-01,store_3,item_06,Produce,7.1,0,None,23.85
2023-10-02,store_3,item_06,Produce,7.26,0,None,16.24
2023-10-03,store_3,item_06,Produce,7.06,0,None,21.35
2023-10-04,store_3,item_06,Produce,7.22,0,None,13.28
2023-10-05,store_3,item_06,Produce,7.79,0,None,16.83
2023-10-06,store_3,item_06,Produce,7.43,0,None,20.24
2023-10-07,store_3,item_06,Produce,7.39,0,None,21.25
2023-10-08,store_3,item_06,Produce,7.26,0,None,20.77
2023-10-09,store_3,item_06,Produce,7.24,0,None,16.23
2023-10-10,store_3,item_06,Produce,7.28,0,None,15.26
2023-10-11,store_3,item_06,Produce,7.36,0,None,17.3
2023-10-12,store_3,item_06,Produce,7.43,0,None,17.54
2023-10-13,store_3,item_06,Produce,7.69,0,None,18.25
2023-10-14,store_3,item_06,Produce,7.2,0,None,19.94
2023-10-15,store_3,item_06,Produce,7.56,0,None,16.14
2023-10-16,store_3,item_06,Produce,7.69,0,None,13.77
2023-10-17,store_3,item_06,Produce,7.45,0,None,15.86
2023-10-18,store_3,item_06,Produce,7.24,0,None,12.89
2023-10-19,store_3,item_06,Produce,7.0,1,Promo,18.8
2023-10-20,store_3,item_06,Produce,6.48,1,Promo,25.3
2023-10-21,store_3,item_06,Produce,7.19,1,Promo,23.57
2023-10-22,store_3,item_06,Produce,7.47,0,None,20.23
2023-10-23,store_3,item_06,Produce,7.23,0,None,19.11
2023-10-24,store_3,item_06,Produce,7.21,0,None,17.14
2023-10-25,store_3,item_06,Produce,6.97,0,None,13.2
2023-10-26,store_3,item_06,Produce,7.51,0,None,16.91
2023-10-27,store_3,item_06,Produce,7.22,0,None,20.42
2023-10-28,store_3,item_06,Produce,7.67,0,None,19.02
2023-10-29,store_3,item_06,Produce,6.93,0,None,18.49
2023-10-30,store_3,item_06,Produce,7.07,0,None,16.15
2023-10-31,store_3,item_06,Produce,7.04,0,None,13.07
2023-11-01,store_3,item_06,Produce,6.75,0,Holiday,21.14
2023-11-02,store_3,item_06,Produce,6.74,0,None,15.43
2023-11-03,store_3,item_06,Produce,7.4,0,None,13.84
2023-11-04,store_3,item_06,Produce,7.01,0,None,18.42
2023-11-05,store_3,item_06,Produce,7.07,0,None,18.96
2023-11-06,store_3,item_06,Produce,7.02,0,None,15.65
2023-11-07,store_3,item_06,Produce,7.17,0,None,15.73
2023-11-08,store_3,item_06,Produce,7.61,0,None,15.82
2023-11-09,store_3,item_06,Produce,7.36,0,None,14.07
2023-11-10,store_3,item_06,Produce,7.3,0,None,14.96
2023-11-11,store_3,item_06,Produce,7.26,0,None,19.83
2023-11-12,store_3,item_06,Produce,7.14,0,None,17.44
2023-11-13,store_3,item_06,Produce,7.14,0,None,14.55
2023-11-14,store_3,item_06,Produce,7.29,0,None,14.76
2023-11-15,store_3,item_06,Produce,7.58,0,Holiday,26.09
2023-11-16,store_3,item_06,Produce,7.13,0,None,16.49
2023-11-17,store_3,item_06,Produce,7.48,0,None,14.82
2023-11-18,store_3,item_06,Produce,7.03,0,None,22.7
2023-11-19,store_3,item_06,Produce,7.4,0,None,18.9
2023-11-20,store_3,item_06,Produce,7.57,0,None,17.24
2023-11-21,store_3,item_06,Produce,7.24,0,None,13.36
2023-11-22,store_3,item_06,Produce,7.14,0,None,18.7
2023-11-23,store_3,item_06,Produce,7.4,0,None,15.13
2023-11-24,store_3,item_06,Produce,7.64,0,None,14.99
2023-11-25,store_3,item_06,Produce,7.02,1,Promo,25.66
2023-11-26,store_3,item_06,Produce,7.23,1,Promo,26.65
2023-11-27,store_3,item_06,Produce,6.81,1,Promo,21.41
2023-11-28,store_3,item_06,Produce,7.25,0,Holiday,18.46
2023-11-29,store_3,item_06,Produce,6.95,0,None,16.82
2023-11-30,store_3,item_06,Produce,7.13,0,None,14.63
2023-12-01,store_3,item_06,Produce,7.23,0,Holiday,20.41
2023-12-02,store_3,item_06,Produce,7.25,0,None,22.66
2023-12-03,store_3,item_06,Produce,7.4,0,None,23.41
2023-12-04,store_3,item_06,Produce,7.15,0,None,17.86
2023-12-05,store_3,item_06,Produce,7.17,0,None,14.64
2023-12-06,store_3,item_06,Produce,7.72,0,None,13.64
2023-12-07,store_3,item_06,Produce,6.76,0,None,14.72
2023-12-08,store_3,item_06,Produce,6.81,0,None,14.11
2023-12-09,store_3,item_06,Produce,7.06,0,None,18.96
2023-12-10,store_3,item_06,Produce,6.8,0,None,22.07
2023-12-11,store_3,item_06,Produce,6.84,0,None,16.14
2023-12-12,store_3,item_06,Produce,7.18,0,None,18.13
2023-12-13,store_3,item_06,Produce,7.33,0,None,18.89
2023-12-14,store_3,item_06,Produce,7.17,0,None,15.1
2023-12-15,store_3,item_06,Produce,7.34,0,Holiday,23.06
2023-12-16,store_3,item_06,Produce,7.43,0,None,19.47
2023-12-17,store_3,item_06,Produce,7.3,0,None,18.8
2023-12-18,store_3,item_06,Produce,7.34,0,None,21.07
2023-12-19,store_3,item_06,Produce,7.2,0,None,15.48
2023-12-20,store_3,item_06,Produce,7.15,0,None,17.37
2023-12-21,store_3,item_06,Produce,6.78,0,None,16.5
2023-12-22,store_3,item_06,Produce,7.44,0,None,14.96
2023-12-23,store_3,item_06,Produce,7.29,0,None,24.21
2023-12-24,store_3,item_06,Produce,7.32,0,None,13.78
2023-12-25,store_3,item_06,Produce,6.94,0,None,16.23
2023-12-26,store_3,item_06,Produce,7.07,0,None,16.99
2023-12-27,store_3,item_06,Produce,7.19,0,None,19.47
2023-12-28,store_3,item_06,Produce,7.01,0,Holiday,21.11
2023-12-29,store_3,item_06,Produce,7.3,0,None,17.46
2023-12-30,store_3,item_06,Produce,7.28,0,None,13.69
2023-12-31,store_3,item_06,Produce,7.27,0,None,19.19
2024-01-01,store_3,item_06,Produce,6.99,1,Holiday,31.24
2024-01-02,store_3,item_06,Produce,6.85,1,Promo,24.05
2024-01-03,store_3,item_06,Produce,7.1,1,Promo,25.79
2024-01-04,store_3,item_06,Produce,7.31,0,None,22.04
2024-01-05,store_3,item_06,Produce,7.11,0,None,14.29
2024-01-06,store_3,item_06,Produce,7.25,0,None,18.99
2024-01-07,store_3,item_06,Produce,6.71,0,None,19.02
2024-01-08,store_3,item_06,Produce,7.33,0,None,16.93
2024-01-09,store_3,item_06,Produce,7.08,0,None,17.47
2024-01-10,store_3,item_06,Produce,7.28,0,None,18.93
2024-01-11,store_3,item_06,Produce,7.11,0,None,19.53
2024-01-12,store_3,item_06,Produce,7.01,0,None,16.38
2024-01-13,store_3,item_06,Produce,7.62,0,None,17.38
2024-01-14,store_3,item_06,Produce,7.11,0,None,17.52
2024-01-15,store_3,item_06,Produce,7.07,0,Holiday,22.97
2024-01-16,store_3,item_06,Produce,7.41,0,None,17.34
2024-01-17,store_3,item_06,Produce,7.18,0,None,14.69
2024-01-18,store_3,item_06,Produce,7.09,0,None,14.11
2024-01-19,store_3,item_06,Produce,7.41,0,None,19.47
2024-01-20,store_3,item_06,Produce,7.24,0,None,21.8
2024-01-21,store_3,item_06,Produce,7.44,0,None,20.79
2024-01-22,store_3,item_06,Produce,7.56,0,None,15.09
2024-01-23,store_3,item_06,Produce,7.17,0,None,16.89
2024-01-24,store_3,item_06,Produce,7.39,0,None,14.39
2024-01-25,store_3,item_06,Produce,7.57,0,None,19.05
2024-01-26,store_3,item_06,Produce,7.64,0,None,17.59
2024-01-27,store_3,item_06,Produce,7.13,0,None,22.91
2024-01-28,store_3,item_06,Produce,7.48,0,Holiday,25.12
2024-01-29,store_3,item_06,Produce,6.81,0,None,14.36
2024-01-30,store_3,item_06,Produce,7.31,0,None,21.96
2024-01-31,store_3,item_06,Produce,6.96,0,None,18.04
2024-02-01,store_3,item_06,Produce,7.17,0,None,23.14
2024-02-02,store_3,item_06,Produce,7.75,0,None,18.97
2024-02-03,store_3,item_06,Produce,7.45,0,None,23.49
2024-02-04,store_3,item_06,Produce,6.97,0,None,23.76
2024-02-05,store_3,item_06,Produce,7.03,0,None,18.51
2024-02-06,store_3,item_06,Produce,7.5,0,None,18.65
2024-02-07,store_3,item_06,Produce,7.04,1,Promo,28.8
2024-02-08,store_3,item_06,Produce,6.41,1,Promo,21.49
2024-02-09,store_3,item_06,Produce,7.06,1,Promo,28.71
2024-02-10,store_3,item_06,Produce,7.31,0,None,23.0
2024-02-11,store_3,item_06,Produce,7.45,0,None,24.04
2024-02-12,store_3,item_06,Produce,7.18,0,None,21.46
2024-02-13,store_3,item_06,Produce,7.17,0,None,19.82
2024-02-14,store_3,item_06,Produce,7.29,0,None,17.09
2024-02-15,store_3,item_06,Produce,7.09,0,None,24.82
2024-02-16,store_3,item_06,Produce,7.05,0,None,20.44
2024-02-17,store_3,item_06,Produce,7.38,0,None,22.31
2024-02-18,store_3,item_06,Produce,7.4,0,None,23.28
2024-02-19,store_3,item_06,Produce,7.06,0,None,21.01
2024-02-20,store_3,item_06,Produce,7.13,0,None,23.88
2024-02-21,store_3,item_06,Produce,7.34,0,None,17.83
2024-02-22,store_3,item_06,Produce,7.33,0,None,17.37
2024-02-23,store_3,item_06,Produce,7.31,0,None,19.13
2024-02-24,store_3,item_06,Produce,7.07,0,None,21.33
2024-02-25,store_3,item_06,Produce,7.79,0,None,22.64
2024-02-26,store_3,item_06,Produce,7.16,0,None,18.57
2024-02-27,store_3,item_06,Produce,7.35,0,None,18.31
2024-02-28,store_3,item_06,Produce,7.01,0,None,20.23
2024-02-29,store_3,item_06,Produce,7.24,0,None,19.09
2024-03-01,store_3,item_06,Produce,7.05,0,None,19.43
2024-03-02,store_3,item_06,Produce,7.15,0,None,22.24
2024-03-03,store_3,item_06,Produce,7.31,0,None,28.88
2024-03-04,store_3,item_06,Produce,7.54,0,None,24.61
2024-03-05,store_3,item_06,Produce,7.13,0,None,24.53
2024-03-06,store_3,item_06,Produce,7.3,0,None,22.72
2024-03-07,store_3,item_06,Produce,7.35,0,None,19.52
2024-03-08,store_3,item_06,Produce,7.41,0,None,21.5
2024-03-09,store_3,item_06,Produce,6.86,0,None,24.26
2024-03-10,store_3,item_06,Produce,7.44,0,None,24.46
2024-03-11,store_3,item_06,Produce,7.35,0,None,18.75
2024-03-12,store_3,item_06,Produce,7.31,0,None,20.44
2024-03-13,store_3,item_06,Produce,7.21,0,None,19.21
2024-03-14,store_3,item_06,Produce,7.45,0,None,21.42
2024-03-15,store_3,item_06,Produce,6.85,1,Promo,33.79
2024-03-16,store_3,item_06,Produce,6.9,1,Promo,36.54
2024-03-17,store_3,item_06,Produce,6.86,1,Promo,32.98
2024-03-18,store_3,item_06,Produce,7.02,0,None,21.91
2024-03-19,store_3,item_06,Produce,6.66,0,None,22.48
2024-03-20,store_3,item_06,Produce,7.32,0,None,20.53
2024-03-21,store_3,item_06,Produce,7.23,0,None,18.21
2024-03-22,store_3,item_06,Produce,7.55,0,None,20.04
2024-03-23,store_3,item_06,Produce,7.04,0,None,26.45
2024-03-24,store_3,item_06,Produce,7.27,0,None,23.98
2024-03-25,store_3,item_06,Produce,7.15,0,None,21.48
2024-03-26,store_3,item_06,Produce,7.55,0,None,22.16
2024-03-27,store_3,item_06,Produce,7.24,0,None,23.51
2024-03-28,store_3,item_06,Produce,7.26,0,None,22.45
